Nested Sampling Global Log-Evidence           :   -0.408971599363253058E+00  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.428775109790215936E+00  +/-    0.511901278369607856E-02

Dim No.       Mean        Sigma
   1    0.106879836337701831E+00    0.493036629834177603E-02
   2   -0.170721385570331137E+02    0.273600098423509519E+00
   3    0.597657749301840346E+00    0.467023440269095230E-01
   4    0.131912574657812298E+01    0.986306215907325860E-02
   5    0.129318881542062475E-01    0.446879428470159975E-03
   6    0.124950370347554895E+01    0.144347739090248620E-01
   7   -0.187360149708533896E+01    0.186391278593021292E+00
   8   -0.118046737579737427E-01    0.358901957230892783E-02
   9   -0.143409380803428133E+01    0.343791050580153856E+00
  10   -0.160368251574640186E+00    0.617527596288098626E-01
  11    0.482070734565405723E-01    0.772572721426540137E-02
  12   -0.281350818375510847E+00    0.372184244536584233E-01
  13   -0.119005543325314225E+00    0.183584267251526677E-01
  14   -0.108506389040992168E+01    0.119463817046390631E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.105620804082913342E+00
   2   -0.167045327114470545E+02
   3    0.622420789262372764E+00
   4    0.131839332213690508E+01
   5    0.133603908342146607E-01
   6    0.124251584190775888E+01
   7   -0.179468667487685152E+01
   8   -0.114907661408250265E-01
   9   -0.868405377723232896E+00
  10   -0.460586869746433397E-01
  11    0.422184561180001042E-01
  12   -0.298711885495519969E+00
  13   -0.103377485369796573E+00
  14   -0.108741314028843994E+01

MAP Parameters
Dim No.        Parameter
   1    0.103073859181524161E+00
   2   -0.171240182988108884E+02
   3    0.660773063748611000E+00
   4    0.131256114334170926E+01
   5    0.129716035782760745E-01
   6    0.123875418209078370E+01
   7   -0.205805249447884853E+01
   8   -0.125321878920375707E-01
   9   -0.148640193689151023E+01
  10   -0.162934304839167710E+00
  11    0.493925138214062615E-01
  12   -0.218566919906358237E+00
  13   -0.150650989117082468E+00
  14   -0.108638923396605369E+01
