         MJD         m       dm     uJy  duJy F  err  chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask  uJy_offset
57314.210154 19.063754      NaN     3.5    28 c    0   0.91 256.18473 38.23555  4685.30  6675.95 4.21 3.34 -77.4 -0.407    18.90 20.45 02a57314o0023c 0xc00800         1.5
57314.224594 18.910912      NaN    22.5    26 c    0   1.06 256.18473 38.23555  4683.05  6675.79 4.25 3.63 -68.8 -0.404    18.95 20.60 02a57314o0044c 0xc00800         1.5
57314.242664 18.921935      NaN     9.5    30 c    0   0.78 256.18473 38.23555  3248.01  8143.84 4.31 3.54 -66.4 -0.428    18.88 20.49 02a57314o0072c 0xc00800         1.5
57315.201697 14.666122      NaN -1098.5  1646 c    0   1.57 256.18473 38.23555  4674.03  6681.27 4.09 3.12 -80.8 -0.498    15.24 15.87 02a57315o0025c 0xc00802         1.5
57315.209522 16.118487      NaN  -289.5   432 c    0   1.31 256.18473 38.23555  4681.38  6679.06 4.14 3.09 -80.3 -0.476    16.48 17.39 02a57315o0037c 0xc00802         1.5
57315.222393 14.974519      NaN  -488.5  1239 c    0   1.10 256.18473 38.23555  3245.88  8146.22 4.24 3.21 -75.0 -0.473    16.20 17.11 02a57315o0057c 0xc00802         1.5
57315.239791 17.647352      NaN    72.5    82 c    0   1.20 256.18473 38.23555  3245.02  8146.13 4.35 3.56 -67.2 -0.450    17.94 19.37 02a57315o0084c 0xc00800         1.5
57451.644678 19.419021      NaN    15.5    16 c    0   0.99 256.18473 38.23555  6259.59  3679.90 3.81 3.57   5.8 -0.428    19.52 21.35 02a57451o0795c 0xc00800         1.5
57451.666842 18.079051      NaN    -4.5    71 c    0   0.97 256.18473 38.23555  6561.60  4262.75 3.52 3.41  83.2 -0.435    17.90 18.17 02a57451o0823c 0xc00800         1.5
57455.638585 19.791368      NaN     9.5    12 c    0   0.91 256.18473 38.23555  6252.24  3834.88 3.71 3.63 -16.2 -0.405    19.79 21.89 02a57455o0752c 0xc00900         1.5
57455.661462 18.311179      NaN    56.5    39 c    0   1.05 256.18473 38.23555  6540.21  4403.65 3.59 3.50  71.5 -0.421    18.36 19.25 02a57455o0785c 0xc00800         1.5
57487.547306 19.334813      NaN    23.5    15 c    0   0.79 256.18473 38.23555  6102.59  3752.28 3.75 3.59 -11.5 -0.424    19.62 21.54 02a57487o0640c 0xc00800         1.5
