         MJD         m       dm      uJy  duJy F  err  chi/N        RA      Dec        x        y   maj  min   phi  apfit  mag5sig   Sky            Obs     Mask  uJy_offset
57232.301607 16.876101      NaN   -153.0   215 o    0   1.07 256.18473 38.23555  4857.63  6434.54  4.00 3.88 -74.4 -0.449    17.02 17.33 02a57232o0070o 0xc00802        -5.0
57232.318263 16.204765      NaN    256.0   312 o    0   1.21 256.18473 38.23555  4851.73  6437.84  3.84 3.58 -86.2 -0.451    16.57 16.86 02a57232o0090o 0xc00802        -5.0
57232.337099 14.779344      NaN   -108.0  1483 o    0   1.71 256.18473 38.23555  3415.56  7911.47  3.75 3.66 -60.5 -0.476    16.72 17.55 02a57232o0114o 0xc00802        -5.0
57232.346437 14.905488      NaN   1724.0   744 o    0   0.36 256.18473 38.23555  3405.98  7914.52  3.67 3.55 -82.6 -0.430    17.54 18.15 02a57232o0126o 0xc00802        -5.0
57302.250476 19.051202      NaN    -28.0    29 o    0   0.82 256.18473 38.23555  3248.22  8132.79  4.34 3.58 -61.1 -0.437    18.84 20.52 02a57302o0102o 0xc00800        -5.0
57320.234890 18.009935      NaN     36.0    62 o    0   0.86 256.18473 38.23555  4742.65  6685.62  3.78 2.81 -76.9 -0.574    18.00 19.01 02a57320o0085o 0xc00800        -5.0
57442.655588 18.910912      NaN    -52.0    33 o    0   0.96 256.18473 38.23555  6351.20  3774.87  3.55 3.45   3.7 -0.493    18.63 19.70 02a57442o0705o 0xc00800        -5.0
57443.650239 19.169763      NaN     -9.0    26 o    0   1.09 256.18473 38.23555  6309.49  3523.52  3.54 3.44  -5.9 -0.490    18.76 19.90 02a57443o0754o 0xc00900        -5.0
57443.671331 17.016042      NaN   -447.0   189 o    0   0.85 256.18473 38.23555  6600.21  4108.79  3.45 3.34  82.7 -0.498    17.53 17.47 02a57443o0785o 0xc00802        -5.0
57463.612501 19.674510      NaN     -4.0    16 o    0   1.00 256.18473 38.23555  5941.50  3508.77  3.64 3.47 -12.7 -0.466    19.44 21.31 02a57463o0632o 0xc00900        -5.0
57463.617760 19.841877      NaN     -7.0    14 o    0   1.18 256.18473 38.23555  6222.34  4091.37  3.48 3.45 -65.2 -0.473    19.45 21.33 02a57463o0639o 0xc00800        -5.0
