Nested Sampling Global Log-Evidence           :   -0.226928787238511482E+02  +/-    0.451135207133164295E+00
Nested Importance Sampling Global Log-Evidence:   -0.272332137903686764E+02  +/-    0.414192105925210372E-01

Dim No.       Mean        Sigma
   1    0.795897380574567687E-01    0.322930979124063794E-01
   2   -0.110307561203412625E+02    0.106699645471669391E+01
   3    0.688894193185219050E+00    0.917499767852622966E-01
   4    0.108414207195562740E+01    0.123011460582127155E+00
   5    0.993139540921078416E-02    0.448214008853252757E-02
   6    0.121695134412861217E+01    0.100952890528033412E+00
   7   -0.174455590669842886E+01    0.427344491645505031E+00
   8   -0.195919632557434928E-01    0.394796714093390566E-01
   9   -0.245763657888748677E+01    0.125660704554815617E+01
  10   -0.109685659627511881E+00    0.114160011798953881E+00
  11    0.810701583421917331E-02    0.111916930201574977E+00
  12   -0.254158595153307632E+00    0.229398060264286496E+00
  13    0.482845837615023584E-02    0.116528662392679908E+00
  14   -0.106138672712124849E+01    0.573691787921502203E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.579755566709999684E-01
   2   -0.110795296723724057E+02
   3    0.593629964698582313E+00
   4    0.119849991933402555E+01
   5    0.125986833524511371E-01
   6    0.120778936218980082E+01
   7   -0.110518409209272273E+01
   8    0.717140309596224490E-01
   9   -0.121204565887664906E+01
  10    0.115881978680935444E+00
  11   -0.118257713464500092E+00
  12   -0.166698559551815839E-01
  13   -0.268651110328839426E-01
  14   -0.108510545349116372E+01

MAP Parameters
Dim No.        Parameter
   1    0.579755566709999684E-01
   2   -0.110795296723724057E+02
   3    0.593629964698582313E+00
   4    0.119849991933402555E+01
   5    0.125986833524511371E-01
   6    0.120778936218980082E+01
   7   -0.110518409209272273E+01
   8    0.717140309596224490E-01
   9   -0.121204565887664906E+01
  10    0.115881978680935444E+00
  11   -0.118257713464500092E+00
  12   -0.166698559551815839E-01
  13   -0.268651110328839426E-01
  14   -0.108510545349116372E+01
