Nested Sampling Global Log-Evidence           :   -0.128988072448764029E+03  +/-    0.562447453036677314E+00
Nested Importance Sampling Global Log-Evidence:   -0.134384309509148665E+03  +/-    0.438309608011046153E-01

Dim No.       Mean        Sigma
   1   -0.394551943633011590E-01    0.196536746493426936E-01
   2   -0.711906797144661585E+01    0.695327145503687305E+01
   3    0.156157122703962892E+01    0.905152378804215396E-01
   4    0.158699736982238293E+01    0.105539067813014559E+00
   5    0.953670965515570658E-02    0.238437194917271323E-02
   6    0.260528763112598893E+01    0.115019066662341074E+00
   7   -0.170729271702615648E+01    0.422676078996343574E+00
   8   -0.274845791083507984E+00    0.394880989488918532E-01
   9   -0.383405176940696801E+01    0.371488142645454245E+01
  10   -0.499795832815856725E-01    0.125656581721568961E+00
  11   -0.223890272480227956E-01    0.141586045826966628E+00
  12   -0.166917379195786725E+00    0.180591642585444856E+00
  13   -0.217686506965574060E-01    0.204790300793629115E+00
  14   -0.105912355982321293E+01    0.453671808158212023E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1   -0.276396068801109812E-01
   2    0.247359886130237427E+01
   3    0.156500963161294915E+01
   4    0.147829308651232916E+01
   5    0.116017126084593976E-01
   6    0.250405751242338503E+01
   7   -0.125982360347057853E+01
   8   -0.239182864520517818E+00
   9   -0.428933803980050588E+01
  10   -0.773027665787919260E-01
  11    0.203457019090403174E+00
  12   -0.121051191540345757E+00
  13    0.427776666854878529E+00
  14   -0.102153045334223047E+01

MAP Parameters
Dim No.        Parameter
   1   -0.276396068801109812E-01
   2    0.247359886130237427E+01
   3    0.156500963161294915E+01
   4    0.147829308651232916E+01
   5    0.116017126084593976E-01
   6    0.250405751242338503E+01
   7   -0.125982360347057853E+01
   8   -0.239182864520517818E+00
   9   -0.428933803980050588E+01
  10   -0.773027665787919260E-01
  11    0.203457019090403174E+00
  12   -0.121051191540345757E+00
  13    0.427776666854878529E+00
  14   -0.102153045334223047E+01
