Nested Sampling Global Log-Evidence           :   -0.120311634464980499E+01  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.184120403008238709E+01  +/-    0.927769420627250901E-01

Dim No.       Mean        Sigma
   1    0.103226799725992011E+00    0.571150582507185477E-03
   2   -0.186551029515259863E+02    0.872269193537827947E-01
   3    0.902299703833395861E+00    0.535902638456240907E-02
   4    0.146271481296620043E+01    0.647014100057322333E-02
   5    0.666502399185515092E-02    0.927490647009840749E-04
   6    0.179440937967770475E+01    0.265849331896321527E-02
   7   -0.192809792302406691E+01    0.206803248339246487E+00
   8   -0.666294485876791215E-01    0.264737004405404472E-02
   9   -0.391339041298761270E+01    0.916702206423490318E-01
  10   -0.128686247601148773E+00    0.577226457392887408E-02
  11   -0.500898974261288696E-01    0.651720775436541704E-02
  12   -0.241004944010032640E+00    0.204573607578867923E-01
  13   -0.144438593936452780E+00    0.253616752935221850E-02
  14   -0.108213407422844998E+01    0.680884172815482153E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.102967958167412540E+00
   2   -0.187577226994424180E+02
   3    0.901488465425704044E+00
   4    0.147473205904966931E+01
   5    0.654265131980433148E-02
   6    0.178999515654928221E+01
   7   -0.215979996054607026E+01
   8   -0.676930505276120836E-01
   9   -0.394707856676735469E+01
  10   -0.121647769455832194E+00
  11   -0.539894679965166532E-01
  12   -0.231139538643139048E+00
  13   -0.142156582690994460E+00
  14   -0.108294237593087250E+01

MAP Parameters
Dim No.        Parameter
   1    0.102651716819927949E+00
   2   -0.186439050860512516E+02
   3    0.897612173122519619E+00
   4    0.145782908325833671E+01
   5    0.676551817174119493E-02
   6    0.179338034705707883E+01
   7   -0.204905813523859193E+01
   8   -0.662652423886088277E-01
   9   -0.387920387484076645E+01
  10   -0.127296493179506004E+00
  11   -0.581082693986504153E-01
  12   -0.186859767082231509E+00
  13   -0.145976736064649171E+00
  14   -0.108608100789694895E+01
