Nested Sampling Global Log-Evidence           :   -0.237352230047784012E+02  +/-    0.209869334500489453E-01
Nested Importance Sampling Global Log-Evidence:   -0.249341263968153726E+02  +/-    0.155404978728043180E+00

Dim No.       Mean        Sigma
   1    0.657548445288734795E-01    0.158774902041541096E-02
   2   -0.138887076743878755E+02    0.137943531186573654E+00
   3    0.746843361252179538E+00    0.699967180864915703E-02
   4    0.175449732394390612E+01    0.127156641141882611E-01
   5    0.808039272157646225E-02    0.733854094671505239E-04
   6    0.163524184595205369E+01    0.198239278037433062E-01
   7   -0.168161175842925692E+01    0.158843224329269034E+00
   8   -0.646482357310357580E-01    0.303139644487599672E-02
   9   -0.336775703501697965E+01    0.559472219630022694E+00
  10   -0.121007860983578144E+00    0.186454053957667079E-01
  11   -0.185923194709426004E+00    0.198797637081862058E-01
  12   -0.126522995865344517E+00    0.230068868247951218E-01
  13   -0.199480372942977234E-01    0.208820326106210728E-01
  14   -0.109806975860631262E+01    0.130273413652516861E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.682260892170026001E-01
   2   -0.136434193248993658E+02
   3    0.745131256939472464E+00
   4    0.174351962565675622E+01
   5    0.803621402292622154E-02
   6    0.161468921066127846E+01
   7   -0.159472442080763965E+01
   8   -0.669229934707296220E-01
   9   -0.329736084747057978E+01
  10   -0.122133046724769087E+00
  11   -0.203220626896382039E+00
  12   -0.135528480316757571E+00
  13    0.200161742073339498E-01
  14   -0.111147191687592772E+01

MAP Parameters
Dim No.        Parameter
   1    0.681554289952205350E-01
   2   -0.140353278163750197E+02
   3    0.734895443844627905E+00
   4    0.174945999481035575E+01
   5    0.806732898637182311E-02
   6    0.164120518802146220E+01
   7   -0.169191693621648032E+01
   8   -0.617773996472300371E-01
   9   -0.317888054968534783E+01
  10   -0.140900377769573787E+00
  11   -0.219999783593921222E+00
  12   -0.173783150484347310E+00
  13   -0.464166725813322106E-01
  14   -0.110865550528826118E+01
