Nested Sampling Global Log-Evidence           :   -0.246730203625388000E+02  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.246871943260028495E+02  +/-    0.723026533702061697E-03

Dim No.       Mean        Sigma
   1    0.424457103323107529E-01    0.128390915329892863E-02
   2   -0.140878901677654973E+02    0.221425138744573494E-01
   3    0.794885796310763060E+00    0.503929214810864938E-02
   4    0.137842235806723457E+01    0.847311753877435896E-02
   5    0.134048083178997055E-01    0.174957987204965045E-03
   6    0.157213701185232080E+01    0.238863442829254698E-02
   7   -0.203060250472441473E+01    0.277462314396160134E-01
   8   -0.541733413683209500E-01    0.171085569588915474E-02
   9   -0.265504424464704503E+01    0.412752375238416083E-01
  10   -0.305449241267004123E+00    0.990386522818033181E-02
  11   -0.602236536534949476E-01    0.667536743279859620E-02
  12   -0.300691862235983598E+00    0.739042738062248555E-02
  13   -0.278672382792568840E-01    0.349052087374890135E-02
  14   -0.107156266864885175E+01    0.625323311550956325E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.424208918237811913E-01
   2   -0.140841204121944710E+02
   3    0.801145346715972040E+00
   4    0.138368948650741252E+01
   5    0.136312267054033293E-01
   6    0.157537361392678710E+01
   7   -0.205211047711270433E+01
   8   -0.556746033667778056E-01
   9   -0.269645415951335021E+01
  10   -0.326703358269884281E+00
  11   -0.674285218185965984E-01
  12   -0.306137241551028061E+00
  13   -0.287930288243347654E-01
  14   -0.108226039852471789E+01

MAP Parameters
Dim No.        Parameter
   1    0.420576901182516949E-01
   2   -0.140855174652444415E+02
   3    0.800369861713318032E+00
   4    0.136496623403828132E+01
   5    0.136877035390577904E-01
   6    0.157003741720852497E+01
   7   -0.199744527801029181E+01
   8   -0.564630439231413664E-01
   9   -0.268034772450536929E+01
  10   -0.296818794060863311E+00
  11   -0.705222931696446453E-01
  12   -0.303871085570995736E+00
  13   -0.337270373880152602E-01
  14   -0.108241308407020043E+01
