Nested Sampling Global Log-Evidence           :   -0.126751287858192896E+03  +/-    0.123863427489066980E+01
Nested Importance Sampling Global Log-Evidence:   -0.132090033584608847E+03  +/-    0.456061325107639179E-01

Dim No.       Mean        Sigma
   1    0.466279674099044195E+00    0.840091140465095212E-02
   2   -0.662116449362367518E+02    0.223001044804362181E+01
   3    0.215677439355392492E+00    0.258512574502839043E+00
   4    0.274680133265397020E+01    0.138054818984905375E+00
   5    0.293288091930040858E-01    0.346941183685535285E-03
   6    0.154515299986932919E+01    0.409065157090012288E+00
   7   -0.172563190415002765E+01    0.407808320033467953E+00
   8    0.605447382186557914E+00    0.327529332434338405E-01
   9   -0.109898174583810526E+02    0.188888676322756233E+01
  10   -0.217108673221185600E+00    0.150545607966920875E+00
  11   -0.574053021461689017E-01    0.141911552238530164E+00
  12   -0.943807496278697089E+00    0.516086962029092405E-01
  13   -0.110082241095133995E+00    0.199738156154990354E+00
  14   -0.105128072638236536E+01    0.459157797909528209E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.463744910373920127E+00
   2   -0.690691834699023275E+02
   3    0.426324749997400332E+00
   4    0.261332420027200785E+01
   5    0.292612557583699362E-01
   6    0.154285250341273361E+01
   7   -0.220800899718653776E+01
   8    0.667921683332926452E+00
   9   -0.113634749875306298E+02
  10    0.519314919019953636E-01
  11   -0.748617467203697706E-01
  12   -0.920270536862538346E+00
  13    0.145943268234146384E+00
  14   -0.110443593153755404E+01

MAP Parameters
Dim No.        Parameter
   1    0.463744910373920127E+00
   2   -0.690691834699023275E+02
   3    0.426324749997400332E+00
   4    0.261332420027200785E+01
   5    0.292612557583699362E-01
   6    0.154285250341273361E+01
   7   -0.220800899718653776E+01
   8    0.667921683332926452E+00
   9   -0.113634749875306298E+02
  10    0.519314919019953636E-01
  11   -0.748617467203697706E-01
  12   -0.920270536862538346E+00
  13    0.145943268234146384E+00
  14   -0.110443593153755404E+01
