Nested Sampling Global Log-Evidence           :   -0.288202227928260024E+01  +/-    0.141424931898918287E-01
Nested Importance Sampling Global Log-Evidence:   -0.289034812087981940E+01  +/-    0.157102931504172205E-01

Dim No.       Mean        Sigma
   1    0.692639529192496384E-01    0.487382448740573265E-02
   2   -0.810686551295919244E+01    0.361830962274277246E+00
   3    0.783306756726032782E+00    0.220215233368754107E-01
   4    0.148049137325649927E+01    0.205641929693062379E-01
   5    0.746626180198256030E-02    0.815980040502849342E-03
   6    0.183072628034894724E+01    0.318634420997553902E-01
   7   -0.162344727050946736E+01    0.148541429949372611E+00
   8   -0.367094773708895455E-01    0.509694278388242352E-02
   9   -0.139119951254043106E+01    0.381257823010234864E+00
  10   -0.219670971387474434E+00    0.226846126641650631E-01
  11   -0.378495383704612470E-01    0.152455290171025423E-01
  12   -0.248287164545611644E+00    0.408414697865739224E-01
  13   -0.789628607393553922E-01    0.324652994294534064E-01
  14   -0.108366581868080303E+01    0.129348881871081262E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.661995392677857813E-01
   2   -0.794069640200100491E+01
   3    0.749117795687590848E+00
   4    0.152412863988579073E+01
   5    0.600019375368971829E-02
   6    0.181251576805154624E+01
   7   -0.138882957316402011E+01
   8   -0.423840010925471827E-01
   9   -0.130424140858332449E+01
  10   -0.241331483673248359E+00
  11   -0.465207081295891389E-01
  12   -0.220473296665236074E+00
  13   -0.131709009154654083E+00
  14   -0.110798524710435364E+01

MAP Parameters
Dim No.        Parameter
   1    0.705140041492947067E-01
   2   -0.836836659572824360E+01
   3    0.781596492682238075E+00
   4    0.149357125882074859E+01
   5    0.873114326616425233E-02
   6    0.185938441584554637E+01
   7   -0.153562444053133418E+01
   8   -0.432030198539568033E-01
   9   -0.222111187715325542E+01
  10   -0.232842386490569847E+00
  11   -0.561590509628421275E-01
  12   -0.275737119093185545E+00
  13   -0.628725396430062367E-01
  14   -0.107969993913162954E+01
