         MJD         m       dm      uJy  duJy F  err     chi/N        RA     Dec        x        y   maj   min   phi  apfit  mag5sig   Sky            Obs     Mask  uJy_offset
57230.265433 18.304885      NaN     43.5    47 o    0      0.80 232.10904 8.80615  3010.16  7641.05  3.67  3.64   1.0 -0.412    18.52 19.57 02a57230o0031o 0xc00800        11.5
57230.274806 18.445391      NaN     43.5    40 o    0      1.18 232.10904 8.80615  3008.41  7642.87  3.69  3.64  -9.7 -0.408    18.50 19.57 02a57230o0042o 0xc00800        11.5
57230.297859 18.459772      NaN    -38.5    50 o    0      0.94 232.10904 8.80615  1527.24  9117.10  3.65  3.48 -20.6 -0.447    18.51 19.52 02a57230o0073o 0xc00800        11.5
57230.320759 18.261819      NaN     47.5    48 o    0      1.24 232.10904 8.80615  1523.60  9125.41  3.73  3.59 -39.9 -0.440    18.48 19.51 02a57230o0102o 0xc00800        11.5
57445.671540 15.717497      NaN    -28.5   625 o    0      0.99 232.10904 8.80615  2275.56  8273.28  3.78  3.40 -65.3 -0.502    17.33 17.11 02a57445o0890o 0xc00802        11.5
57464.617808 19.696897      NaN    -13.5    16 o    0      1.66 232.10904 8.80615  2309.72  7874.08  3.77  3.35 -62.0 -0.471    19.34 21.12 02a57464o0811o 0xc00800        11.5
57464.640827 19.454622      NaN    -17.5    20 o    0      1.18 232.10904 8.80615  2020.34  7294.44  3.86  3.37 -61.5 -0.479    19.29 21.02 02a57464o0854o 0xc00900        11.5
57472.560615 17.163487      NaN    -65.5   165 o    0      1.20 232.10904 8.80615  2359.81  8218.08  3.88  3.23 -78.5 -0.459    17.82 18.41 02a57472o0650o 0xc00802        11.5
57472.583421 18.396507      NaN   -112.5    53 o    0      1.37 232.10904 8.80615  2072.39  7637.39  3.83  3.30 -70.0 -0.492    18.23 18.89 02a57472o0687o 0xc00800        11.5
57472.628760 18.261819      NaN    -10.5    60 o    0      1.03 232.10904 8.80615  3402.16  6976.79  3.57  3.23 -70.4 -0.475    18.17 18.80 02a57472o0757o 0xc00800        11.5
57493.496831 19.241693      NaN     21.5    21 o    0      1.45 232.10904 8.80615  2461.13  7961.59  3.98  3.65 -11.6 -0.418    18.97 20.49 02a57493o0552o 0xc00800        11.5
57493.516991 19.256669      NaN    -15.5    24 o    0      1.01 232.10904 8.80615  2168.07  7384.75  4.44  3.68  -6.8 -0.429    19.01 20.68 02a57493o0586o 0xc00800        11.5
57493.538795 19.226921      NaN     19.5    22 o    0      0.82 232.10904 8.80615  3314.44  6800.02  3.62  3.37 -70.8 -0.440    19.15 20.67 02a57493o0624o 0xc00800        11.5
57493.556324 19.510313      NaN    -17.5    19 o    0      1.32 232.10904 8.80615  3395.00  6976.14  3.59  3.38 -72.4 -0.444    19.12 20.61 02a57493o0655o 0xc00800        11.5
57498.425174 18.039019      NaN     70.5    54 o    0      1.14 232.10904 8.80615  7802.30  2690.37  3.91  3.57  33.5 -0.505    18.17 18.84 02a57498o0423o 0xc00800        11.5
57498.439695 18.104842      NaN     69.5    50 o    0      1.01 232.10904 8.80615  7817.33  2731.51  3.90  3.65  42.6 -0.484    18.17 18.89 02a57498o0452o 0xc00800        11.5
