Nested Sampling Global Log-Evidence           :   -0.961763697124602746E+00  +/-    0.522046307237809641E-02
Nested Importance Sampling Global Log-Evidence:   -0.136064480891475936E+01  +/-    0.450975489521420747E-01

Dim No.       Mean        Sigma
   1    0.549506253629865049E-01    0.475669081636944258E-02
   2   -0.983248486113172326E+01    0.236281051523195756E+00
   3    0.530681942973241116E+00    0.408521343022215169E-01
   4    0.943546269119223235E+00    0.567980662030935154E-01
   5    0.119582953574397660E-01    0.722303953435423805E-03
   6    0.161493653038706664E+01    0.119078592630037471E-01
   7   -0.168208941430161496E+01    0.209226116786268929E+00
   8   -0.412695904112906423E-01    0.950515033914852217E-02
   9   -0.253868045589536795E+01    0.442817659243972261E+00
  10   -0.197566775490027519E+00    0.688094848831884293E-01
  11   -0.645118798020880013E-01    0.410147044170412478E-01
  12   -0.280024482219359383E+00    0.740739248531930849E-01
  13   -0.118993432330348717E+00    0.132410123316134831E-01
  14   -0.106207449641923701E+01    0.183320569803718698E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.602763168763522025E-01
   2   -0.970457087967283805E+01
   3    0.505971496919702890E+00
   4    0.930402013737568256E+00
   5    0.131378542650696980E-01
   6    0.160535169822672263E+01
   7   -0.165763376559955145E+01
   8   -0.393299205375685218E-01
   9   -0.253763097138516125E+01
  10   -0.172207595390638152E+00
  11   -0.166577361072412292E-01
  12   -0.317860066723619550E+00
  13   -0.124746941050035462E+00
  14   -0.105128421025414975E+01

MAP Parameters
Dim No.        Parameter
   1    0.531767314317312043E-01
   2   -0.938816858296664591E+01
   3    0.511542137054201151E+00
   4    0.997968464540076483E+00
   5    0.120100907233666957E-01
   6    0.160015083783001533E+01
   7   -0.138548011283754890E+01
   8   -0.311548130657784347E-01
   9   -0.137672614710153263E+01
  10   -0.242327215254476147E+00
  11   -0.390112528145997867E-01
  12   -0.374404124541441230E+00
  13   -0.132608872435570124E+00
  14   -0.108992342399403430E+01
