    0.145475839252089206E+00   -0.289449762139261857E+02    0.127152528201319726E+01    0.222588489175308757E+01    0.764324598717749416E-02    0.118366187502518039E+01   -0.282865767256730205E+01   -0.400593274098144519E-01   -0.575671302205944713E+01   -0.182489145095949018E+00    0.421144001272316104E-01   -0.807464593572412015E-01   -0.178033086573193972E+00   -0.144371014660199015E+01    0.285283483547476235E+00    0.146161674104016527E+03    0.756059666548529208E+02    0.984233139070748164E+00    0.122131294597953555E+01    0.153724723192059631E+01   -0.123025202848017678E+01   -0.391195633965034517E+01    1
    0.143683959751654239E+00   -0.295938786515251202E+02    0.127573685252667390E+01    0.223448974484674467E+01    0.762567205611890987E-02    0.125255992837792718E+01   -0.278990085981179714E+01   -0.416906302263368306E-01   -0.637569123089716516E+01   -0.227451354122346183E+00    0.439735486208071430E-01   -0.274625702256433048E-01   -0.153001860963644293E+00   -0.140858100685198062E+01    0.285541495871084738E+00    0.140719382291210451E+03    0.770358253705605449E+02    0.983252179552675964E+00    0.124379088957378925E+01    0.151216434435101421E+01   -0.111897250745757981E+01   -0.393195633965034208E+01    1
    0.144739893545677428E+00   -0.285806114803926654E+02    0.128814419318589080E+01    0.224542600057500552E+01    0.759748274342406625E-02    0.129299908662272300E+01   -0.279919853378580186E+01   -0.502309202822214113E-01   -0.709983293582294728E+01   -0.219058141668625944E+00    0.239790832908783856E-01   -0.488350839406968482E-01   -0.219793980051859933E+00   -0.140516450878017563E+01    0.288502922835011777E+00    0.143653473039902309E+03    0.736393343078784426E+02    0.958941438100503474E+00    0.111371808949916051E+01    0.153333751707857346E+01   -0.110993459648209680E+01   -0.395195633965034165E+01    1
    0.144053505372055718E+00   -0.288708107559423937E+02    0.127100983308558835E+01    0.223146138794686122E+01    0.759098029418384460E-02    0.125131476570565980E+01   -0.280420025451703037E+01   -0.411447363848649397E-01   -0.555435310824947237E+01   -0.180569195113392283E+00    0.620334264680407477E-01   -0.526642519192216801E-01   -0.162347337070446129E+00   -0.140337372671916150E+01    0.289737637922376334E+00    0.143374289575448927E+03    0.736575842984641156E+02    0.976981916503731007E+00    0.125052294240988959E+01    0.156788356471200507E+01   -0.106652482061833709E+01   -0.397195633965034300E+01    1
    0.148938606754665137E+00   -0.295066095073109764E+02    0.122639003714585737E+01    0.224782727424968520E+01    0.764232067402248992E-02    0.129661699728075708E+01   -0.284826197138104931E+01   -0.510570399213546994E-01   -0.533942571446250636E+01   -0.230419682079510107E+00   -0.319322790037212395E-02   -0.376510190797695737E-01   -0.144613913936213784E+00   -0.140937371740571460E+01    0.295408873274670358E+00    0.142693290428893960E+03    0.753696881882753189E+02    0.100157767414555354E+01    0.129875448290497464E+01    0.156915943055250251E+01   -0.106168166661834751E+01   -0.399195633965034391E+01    1
    0.144599105212886464E+00   -0.284068276754874454E+02    0.127773453483625610E+01    0.225827211903699698E+01    0.762375346190741470E-02    0.119324310030537162E+01   -0.280924889483102591E+01   -0.432118350157615627E-01   -0.583003937237341319E+01   -0.174223145855727068E+00    0.578541210549717438E-01   -0.358917799234376722E-01   -0.674471756964585001E-01   -0.141482744866543309E+01    0.292683963200982389E+00    0.142934089846186225E+03    0.734825948329006877E+02    0.100157343396664755E+01    0.131992365357940478E+01    0.156120238857301619E+01   -0.105663399860050067E+01   -0.401195633965034215E+01    1
    0.142183169773089535E+00   -0.291341823665351640E+02    0.127348796272739273E+01    0.227457085603232656E+01    0.761531725194171394E-02    0.125205142559627403E+01   -0.282900873364711769E+01   -0.470336645522699409E-01   -0.735049079052522458E+01   -0.243083598260688594E+00    0.606267599965009674E-01   -0.350303635348204329E-01   -0.129643309716602595E+00   -0.142768023204656980E+01    0.288043924266062734E+00    0.138014857707804850E+03    0.732668057407609012E+02    0.935965328437027178E+00    0.130003576635904694E+01    0.157675959047912495E+01   -0.105387982874696085E+01   -0.403195633965034173E+01    1
    0.143088271576980841E+00   -0.290545953596329518E+02    0.128791805500342194E+01    0.223166061946632865E+01    0.758439201752229061E-02    0.123396718002496364E+01   -0.280795611956658409E+01   -0.408591167669421079E-01   -0.513909390278025580E+01   -0.204887774558919017E+00    0.542411965467970852E-01   -0.697804032029738230E-01   -0.158407947800721788E+00   -0.138535924857464932E+01    0.296435481888566665E+00    0.144238612051159151E+03    0.771739360607585780E+02    0.995759557674603557E+00    0.126702356889796519E+01    0.156690885521718459E+01   -0.104353327393770323E+01   -0.405195633965034396E+01    1
    0.144532122732022983E+00   -0.293755345148051319E+02    0.125933268690917699E+01    0.225359636831292454E+01    0.767486606974273657E-02    0.128094610324846458E+01   -0.283532192078668688E+01   -0.290257448524479690E-01   -0.553958155060686774E+01   -0.242962038759628463E+00    0.451310887348979964E-01   -0.493206596522939300E-01   -0.161753499390050681E+00   -0.140141439992535988E+01    0.291201181453187352E+00    0.138920759135986742E+03    0.765047443927616797E+02    0.968056066615684552E+00    0.124488396361730791E+01    0.152309417761335975E+01   -0.103919819155932425E+01   -0.407195633965034443E+01    1
    0.145303964265562913E+00   -0.291969526215548605E+02    0.125990743539042338E+01    0.225367230708588684E+01    0.764718259866621619E-02    0.126916331655482439E+01   -0.282518004688728785E+01   -0.351928185161777471E-01   -0.607185905014104410E+01   -0.199996856968766068E+00    0.302225824501054195E-01   -0.931674817696725305E-01   -0.167356077501143702E+00   -0.136830673237223355E+01    0.290382598596274188E+00    0.134880068058103859E+03    0.787380514845251582E+02    0.101005868699279211E+01    0.124416852205323747E+01    0.150478138978493603E+01   -0.103513730823993266E+01   -0.409195633965034400E+01    1
