Nested Sampling Global Log-Evidence           :   -0.979818400481142215E+00  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.149871049629896258E+01  +/-    0.724767712346723880E-01

Dim No.       Mean        Sigma
   1    0.144751778886694965E+00    0.270445706460623221E-02
   2   -0.289968195902496184E+02    0.234180596413939152E+00
   3    0.125719460808086980E+01    0.191912838477311665E-01
   4    0.224626114250808451E+01    0.263271100689226149E-01
   5    0.760104152069549042E-02    0.311912393493280160E-04
   6    0.125239986128319014E+01    0.426756379311517622E-01
   7   -0.282262176002046106E+01    0.138205851684089151E-01
   8   -0.436604407070049494E-01    0.711742381533943605E-02
   9   -0.622156265826999988E+01    0.938529882337522325E+00
  10   -0.209153470590793866E+00    0.261088309291764541E-01
  11    0.366892786935624216E-01    0.181195107011594587E-01
  12   -0.482459317753222774E-01    0.207380218789381676E-01
  13   -0.126235203288802722E+00    0.503967157208032174E-01
  14   -0.140181186697694149E+01    0.181479484807278262E-01
  15    0.289351557990657648E+00    0.422834249743996894E-02
  16    0.139565659879908281E+03    0.284156063329429998E+01
  17    0.758486849332175979E+02    0.149006486509569713E+01
  18    0.981317944654113927E+00    0.236310584163304180E-01
  19    0.123743095433819250E+01    0.431207940519409069E-01
  20    0.153480646161639211E+01    0.445949289596649992E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.145542279469347002E+00
   2   -0.289977416779039778E+02
   3    0.125122787839169947E+01
   4    0.226959005627268784E+01
   5    0.759918552093377317E-02
   6    0.115765870765694845E+01
   7   -0.282068065077430585E+01
   8   -0.350292599237733843E-01
   9   -0.797258537510322540E+01
  10   -0.208266034094686775E+00
  11    0.182713064535672855E-01
  12   -0.477728489746350390E-01
  13   -0.161625680030255209E+00
  14   -0.142735776246924195E+01
  15    0.293928356917090738E+00
  16    0.139637849119621933E+03
  17    0.779191050725127070E+02
  18    0.983731069310864736E+00
  19    0.131733354868476682E+01
  20    0.158772110453058790E+01

MAP Parameters
Dim No.        Parameter
   1    0.144053505372055718E+00
   2   -0.288708107559423937E+02
   3    0.127100983308558835E+01
   4    0.223146138794686122E+01
   5    0.759098029418384460E-02
   6    0.125131476570565980E+01
   7   -0.280420025451703037E+01
   8   -0.411447363848649397E-01
   9   -0.555435310824947237E+01
  10   -0.180569195113392283E+00
  11    0.620334264680407477E-01
  12   -0.526642519192216801E-01
  13   -0.162347337070446129E+00
  14   -0.140337372671916150E+01
  15    0.289737637922376334E+00
  16    0.143374289575448927E+03
  17    0.736575842984641156E+02
  18    0.976981916503731007E+00
  19    0.125052294240988959E+01
  20    0.156788356471200507E+01
