Nested Sampling Global Log-Evidence           :   -0.277091937795197687E+02  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.284305841977388809E+02  +/-    0.107109693141802867E+00

Dim No.       Mean        Sigma
   1    0.385786265432401312E-01    0.114912064324786058E-02
   2   -0.250038016592776131E+02    0.411303803350411390E+00
   3    0.126845849223415352E+01    0.206378532268676734E-02
   4    0.103142000004078915E+01    0.930192572126185835E-02
   5    0.153479845938634760E-01    0.249455109895004436E-03
   6    0.146470617901433586E+01    0.205942363381781237E-02
   7   -0.180287794977157545E+01    0.619136714713523287E-01
   8    0.514896197430221372E-01    0.399822412870803889E-02
   9   -0.434895815458483703E+01    0.953412531724528584E-01
  10    0.398391166509238295E-01    0.902909311051592993E-02
  11    0.158036611149550352E-01    0.572479419271770817E-02
  12    0.466701122281814526E-01    0.182331366605608704E-01
  13    0.235761848426823857E-01    0.371623257181178919E-02
  14   -0.107111621906694165E+01    0.308034043410104460E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.378323598856070142E-01
   2   -0.251825393693578370E+02
   3    0.126492826535918579E+01
   4    0.105237013928630563E+01
   5    0.157403568551459198E-01
   6    0.146349924705661993E+01
   7   -0.179908044065413231E+01
   8    0.576073463197097346E-01
   9   -0.440547377306478793E+01
  10    0.222491845949484880E-01
  11    0.163074190344503246E-01
  12    0.363226978711680207E-01
  13    0.266748902173513415E-01
  14   -0.106758467522821343E+01

MAP Parameters
Dim No.        Parameter
   1    0.371396351080899856E-01
   2   -0.257679935951850148E+02
   3    0.127031737652933652E+01
   4    0.103090269075795016E+01
   5    0.152026939222352723E-01
   6    0.146756436649212962E+01
   7   -0.187580955301570951E+01
   8    0.436979505505404389E-01
   9   -0.427186355600712986E+01
  10    0.165320287879948853E-01
  11    0.167428933594867095E-01
  12    0.531823753055554668E-01
  13    0.228268123500647777E-01
  14   -0.107087576402350471E+01
