Nested Sampling Global Log-Evidence           :   -0.842115812876403069E+01  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.843479852608646929E+01  +/-    0.419311524451308586E-02

Dim No.       Mean        Sigma
   1    0.957757701054546967E-01    0.360197069059356922E-02
   2   -0.154337442180807258E+02    0.940733836264342621E-01
   3    0.837622734867959240E+00    0.616558456910824317E-02
   4    0.103936586516224461E+01    0.934628590689508092E-02
   5    0.868993962778017576E-02    0.596932461069090781E-03
   6    0.133586339630117212E+01    0.290781338849487687E-02
   7   -0.169649600823430857E+01    0.903762715277836720E-01
   8   -0.101534427808892810E+00    0.302974068457541931E-02
   9   -0.218124700759412127E+01    0.861728965414870346E-01
  10   -0.258634636304050933E-02    0.108039219694789721E-01
  11   -0.488765533016585138E-01    0.188530807783187128E-01
  12   -0.192240681622486753E+00    0.429801570883273296E-01
  13   -0.195504581321354169E-01    0.546134075909483156E-02
  14   -0.108706352261292705E+01    0.456384867794411286E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.964623942826184771E-01
   2   -0.155278932608854010E+02
   3    0.832480899875926217E+00
   4    0.104825652131788005E+01
   5    0.895531049762882635E-02
   6    0.132859009431944552E+01
   7   -0.164890195334727574E+01
   8   -0.100981757235553915E+00
   9   -0.219250641660694434E+01
  10    0.102828065768345803E-01
  11   -0.505751520161575527E-01
  12   -0.209427828622563844E+00
  13   -0.794466762657786325E-02
  14   -0.109525250109299210E+01

MAP Parameters
Dim No.        Parameter
   1    0.991067182364294141E-01
   2   -0.156155803692892139E+02
   3    0.843101902194518971E+00
   4    0.103492697793405353E+01
   5    0.985375107171216832E-02
   6    0.133593859807268767E+01
   7   -0.172397490404282183E+01
   8   -0.104973380387484022E+00
   9   -0.209806666319597523E+01
  10    0.454636023572110252E-02
  11   -0.761392594625628916E-01
  12   -0.152527400348821063E+00
  13   -0.155461111633928076E-01
  14   -0.108683727103159944E+01
