Nested Sampling Global Log-Evidence           :   -0.701700748388653817E+00  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.706401316109081856E+00  +/-    0.419365473763778744E-02

Dim No.       Mean        Sigma
   1    0.112912503876952147E+00    0.152040782528599957E-02
   2   -0.214406446099545782E+02    0.140113236784098733E+00
   3    0.100531025949187036E+01    0.135125779551132606E-01
   4    0.124110240364083757E+01    0.150283224485290492E-01
   5    0.874200671741689334E-02    0.167708871690093616E-03
   6    0.196268869713517202E+01    0.431176492451683987E-02
   7   -0.176084565009616312E+01    0.288547934785305174E-01
   8   -0.799161837789535562E-01    0.230412916594296925E-02
   9   -0.661958478832949826E+01    0.160723484769941971E+00
  10   -0.280358930443589983E-01    0.118561163122879471E-01
  11   -0.472346378390095523E-01    0.125753385294939003E-01
  12   -0.241868965131639330E+00    0.230085287582060607E-01
  13   -0.231319634665775209E+00    0.498286636871166869E-02
  14   -0.106794629854587320E+01    0.502270615379029825E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.115925738267421016E+00
   2   -0.212751203824919912E+02
   3    0.992679715966481635E+00
   4    0.122370975832496742E+01
   5    0.836169011014404294E-02
   6    0.195937394645362151E+01
   7   -0.179801193019640371E+01
   8   -0.805728542423200661E-01
   9   -0.649201424388763293E+01
  10   -0.234873123764404168E-01
  11   -0.367726072577057930E-01
  12   -0.223624920973401309E+00
  13   -0.235640848519561102E+00
  14   -0.106358750599846696E+01

MAP Parameters
Dim No.        Parameter
   1    0.111076007870371224E+00
   2   -0.214248110241207783E+02
   3    0.102322000363772259E+01
   4    0.125005552976899792E+01
   5    0.873669293298421148E-02
   6    0.196198113973561061E+01
   7   -0.174026082320630859E+01
   8   -0.795805280340007720E-01
   9   -0.630175084987187173E+01
  10   -0.302731089982117597E-01
  11   -0.252476973214885575E-01
  12   -0.253894089550589730E+00
  13   -0.227271578175978345E+00
  14   -0.106509964605679897E+01
