         MJD         m       dm    uJy  duJy F  err  chi/N        RA     Dec        x        y   maj  min   phi  apfit  mag5sig   Sky            Obs     Mask
57300.253165 18.649074      NaN    -35    42 o    0   0.97 281.06395 32.1275  2604.50  6122.56  3.96 3.35 -66.9 -0.456    18.51 20.01 02a57300o0133o 0xc00800
57319.209518 18.073966      NaN     82    44 o    0   1.30 281.06395 32.1275  4113.85  4677.30  3.40 3.06 -41.4 -0.507    18.41 19.56 02a57319o0049o 0xc00800
57319.217464 18.099634      NaN     77    44 o    0   1.20 281.06395 32.1275  4110.63  4673.33  3.56 3.14 -40.1 -0.460    18.41 19.59 02a57319o0061o 0xc00800
57319.240868 17.785989      NaN    132    49 o    0   0.95 281.06395 32.1275  2640.01  6136.88  3.94 3.08 -64.0 -0.510    18.40 19.54 02a57319o0096o 0xc00900
57319.271354 18.550302      NaN     -7    46 o    0   1.07 281.06395 32.1275  2637.96  6137.25  3.99 3.06 -66.0 -0.464    18.34 19.41 02a57319o0142o 0xc00800
57324.192924 17.762888      NaN    -79    95 o    0   1.05 281.06395 32.1275  4144.43  4680.47  4.05 3.42 -73.7 -0.545    17.51 17.81 02a57324o0037o 0xc00800
57324.203392 18.816441      NaN    -41    36 o    0   0.89 281.06395 32.1275  4141.43  4680.91  4.16 3.78 -61.2 -0.508    18.66 20.11 02a57324o0053o 0xc00800
57324.219070 18.816441      NaN      3    35 o    0   1.01 281.06395 32.1275  2673.87  6145.60  4.23 3.35 -66.7 -0.481    18.79 20.31 02a57324o0077o 0xc00800
57324.240704 18.068904      NaN     86    43 o    0   1.14 281.06395 32.1275  2669.97  6144.77  4.22 3.38 -65.3 -0.469    18.40 19.59 02a57324o0110o 0xc00900
57327.225933 18.504094      NaN   -180    48 o    0   0.93 281.06395 32.1275  4167.69  4685.24  4.23 3.75 -56.0 -0.514    18.68 20.19 02a57327o0078o 0xc00800
57327.245092 18.261819      NaN     42    46 o    0   0.76 281.06395 32.1275  4157.65  4689.87  4.25 3.70 -44.8 -0.479    18.60 20.08 02a57327o0104o 0xc00900
57327.270375 18.336727      NaN     36    44 o    0   0.81 281.06395 32.1275  2701.11  6154.93  4.45 3.39 -68.6 -0.443    18.55 20.01 02a57327o0143o 0xc00900
57524.506473 18.720295      NaN     22    32 o    0   1.23 281.06395 32.1275  5508.00  6313.28  3.55 3.25 -84.7 -0.471    18.43 19.74 02a57524o0447o 0xc00800
57524.510097 18.226218      NaN    -18    62 o    0   1.04 281.06395 32.1275  5516.68  6350.15  3.47 3.14 -84.7 -0.486    17.81 18.97 02a57524o0454o 0xc00800
57524.522720 18.389700      NaN     58    34 o    0   1.07 281.06395 32.1275  5472.14  6271.60  3.52 3.19 -83.8 -0.479    18.35 19.79 02a57524o0477o 0xc00800
57524.544007 18.990530      NaN     29    21 o    0   0.93 281.06395 32.1275  5437.27  6385.70  3.56 3.26 -83.8 -0.471    19.12 20.70 02a57524o0515o 0xc00900
57524.560713 18.623526      NaN    -37    43 o    0   1.10 281.06395 32.1275  5483.40  6328.10  3.61 3.34 -84.4 -0.467    18.21 19.65 02a57524o0545o 0xc00800
57528.490401 18.152867      NaN     76    41 o    0   0.91 281.06395 32.1275  7502.06  4610.85  3.97 3.68  82.9 -0.460    18.38 19.36 02a57528o0509o 0xc00900
57528.507433 18.796518      NaN      2    36 o    0   1.02 281.06395 32.1275  7523.75  4651.60  3.80 3.46  83.4 -0.477    18.45 19.40 02a57528o0542o 0xc00800
57528.517286 18.738855      NaN      2    38 o    0   1.09 281.06395 32.1275  7456.60  4572.76  4.02 3.72  80.7 -0.451    18.40 19.42 02a57528o0560o 0xc00800
57528.538775 18.693037      NaN      1    40 o    0   0.73 281.06395 32.1275  7437.15  4687.92  3.72 3.36  78.4 -0.482    18.49 19.45 02a57528o0599o 0xc00800
57528.545383 18.910912      NaN     -9    33 o    0   1.17 281.06395 32.1275  7488.96  4627.34  3.73 3.42  76.4 -0.478    18.51 19.47 02a57528o0611o 0xc00800
57532.493277 18.623526      NaN     24    35 o    0   1.00 281.06395 32.1275  6211.17  4183.90  3.67 3.58 -63.3 -0.500    18.52 19.59 02a57532o0463o 0xc00900
57532.512446 18.267867      NaN     80    33 o    0   0.98 281.06395 32.1275  6229.22  4217.52  3.57 3.54 -83.8 -0.494    18.57 19.64 02a57532o0497o 0xc00800
57532.524235 18.978793      NaN    -15    31 o    0   0.99 281.06395 32.1275  6178.50  4140.05  3.52 3.47 -79.4 -0.508    18.59 19.65 02a57532o0519o 0xc00800
57532.531377 19.002397      NaN      1    30 o    0   1.29 281.06395 32.1275  4372.49  6275.56  3.56 3.19 -74.3 -0.506    18.61 19.63 02a57532o0533o 0xc00800
57532.539406 19.051202      NaN    -30    29 o    0   1.35 281.06395 32.1275  4336.08  6334.28  3.67 3.38 -68.8 -0.478    18.57 19.63 02a57532o0548o 0xc00800
57565.434018 18.657725      NaN     20    35 o    0   1.04 281.06395 32.1275  6183.81  5975.38  3.61 3.19  87.9 -0.496    18.60 19.92 02a57565o0357o 0xc00800
57565.458102 19.026525      NaN      8    27 o    0   1.37 281.06395 32.1275  4381.15  4534.61  3.58 3.42 -44.5 -0.471    18.67 20.16 02a57565o0398o 0xc00800
57565.466024 19.128787      NaN     -4    27 o    0   1.08 281.06395 32.1275  4447.88  4614.56  3.59 3.43 -35.3 -0.468    18.80 20.16 02a57565o0414o 0xc00800
57565.480807 18.816441      NaN    -38    36 o    0   0.91 281.06395 32.1275  4463.80  4497.42  3.49 3.33 -67.1 -0.486    18.46 19.55 02a57565o0439o 0xc00800
57565.494296 19.256669      NaN     -4    24 o    0   0.80 281.06395 32.1275  4429.20  4555.44  3.55 3.40 -65.6 -0.470    18.90 20.33 02a57565o0465o 0xc00800
57569.459158 18.336727      NaN     39    43 o    0   0.85 281.06395 32.1275  4575.67  4374.20  3.82 3.60 -27.9 -0.441    18.44 20.14 02a57569o0420o 0xc00800
57569.478538 19.367717      NaN      2    21 o    0   0.93 281.06395 32.1275  4592.09  4259.53  4.10 3.67 -76.9 -0.424    19.21 21.11 02a57569o0456o 0xc00800
57569.500004 17.303777      NaN    -44   145 o    0   0.87 281.06395 32.1275  4562.80  4317.52  3.62 3.47 -39.6 -0.468    17.35 18.87 02a57569o0496o 0xc00800
57599.434258 19.510313      NaN     -2    19 o    0   1.04 281.06395 32.1275  4240.80  5169.29  3.80 3.64 -59.4 -0.432    19.21 20.99 02a57599o0108o 0xc00800
57610.354097 19.128787      NaN     18    21 o    0   1.02 281.06395 32.1275  3856.76  4509.23  3.69 3.33 -38.1 -0.519    19.17 21.20 02a57610o0228o 0xc00900
57610.365029 18.978793      NaN     27    22 o    0   0.96 281.06395 32.1275  3840.37  4470.37  3.71 3.33 -33.3 -0.515    19.16 21.19 02a57610o0248o 0xc00900
57610.385859 19.510313      NaN    -16    19 o    0   1.02 281.06395 32.1275  3908.38  4547.56  3.68 3.34 -34.0 -0.510    19.17 21.20 02a57610o0285o 0xc00800
57610.433021 18.933071      NaN     31    22 o    0   1.10 281.06395 32.1275  3924.01  4430.12  3.66 3.34 -30.7 -0.510    19.12 21.09 02a57610o0302o 0xc00900
