Nested Sampling Global Log-Evidence           :   -0.111572966447368405E+01  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.112205195827822246E+01  +/-    0.351455678516871808E-02

Dim No.       Mean        Sigma
   1    0.119229811418561815E+00    0.170353283837794997E-02
   2   -0.302485797762910167E+02    0.364550063333635654E+00
   3    0.107647613272897424E+01    0.803402795907931511E-02
   4    0.997940102825597752E+00    0.572572663789216521E-01
   5    0.846288158399800469E-02    0.331177017253881528E-03
   6    0.210897203855604687E+01    0.305882188656083492E-02
   7   -0.188906338700057685E+01    0.129166752570073012E+00
   8   -0.117407104591378944E+00    0.422316024563541576E-02
   9   -0.623565074734098435E+01    0.261664060445155833E+00
  10   -0.126338567899341503E+00    0.177925409749343996E-01
  11   -0.832580432993611091E-01    0.242840684206833100E-01
  12   -0.191467861698770642E+00    0.438026606974430480E-01
  13   -0.136723607716735363E+00    0.498143609197883828E-02
  14   -0.104717977141980856E+01    0.147027258312467501E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.119690871811996030E+00
   2   -0.302804349281934257E+02
   3    0.108468341334161611E+01
   4    0.103778182627785132E+01
   5    0.786516184036427542E-02
   6    0.210736700875191385E+01
   7   -0.221917708238543332E+01
   8   -0.119418054198003457E+00
   9   -0.642900671836996285E+01
  10   -0.125619206978817621E+00
  11   -0.102014275027878298E+00
  12   -0.150468610980391104E+00
  13   -0.126756508982132199E+00
  14   -0.104536648278377831E+01

MAP Parameters
Dim No.        Parameter
   1    0.118235964889411599E+00
   2   -0.297527527788330488E+02
   3    0.107535965675275658E+01
   4    0.113052048144421136E+01
   5    0.827076025150807678E-02
   6    0.211011443677076960E+01
   7   -0.197609933636088542E+01
   8   -0.128370939208024504E+00
   9   -0.591199443819667625E+01
  10   -0.103295736484786141E+00
  11   -0.716079334237655074E-01
  12   -0.189964467971678846E+00
  13   -0.136667608115727895E+00
  14   -0.103877906651564555E+01
