Nested Sampling Global Log-Evidence           :   -0.157791572617354547E+01  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.199206493761489356E+01  +/-    0.564353748816006570E-01

Dim No.       Mean        Sigma
   1    0.990429123591766297E-01    0.105498005074585247E-02
   2   -0.211498930861612777E+02    0.121045867174137942E+00
   3    0.925451734541695492E+00    0.109325849000220781E-01
   4    0.136645867365073181E+01    0.822745858765862835E-02
   5    0.884192708882708747E-02    0.143053447722469126E-03
   6    0.180508963796482580E+01    0.397230569760746461E-02
   7   -0.157599145390245488E+01    0.435886209272365738E-01
   8   -0.383042824946276533E-01    0.145930763576923844E-02
   9   -0.172910746802408899E+01    0.573729144543420888E-01
  10   -0.147600733937204798E+00    0.236798527126014444E-01
  11    0.749874782898657388E-01    0.702963125453790957E-02
  12   -0.155808633140361696E+00    0.931163221947769494E-02
  13   -0.113483355972714639E+00    0.327547095715612644E-02
  14   -0.104838244682195825E+01    0.690185359917895157E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.100177842582764770E+00
   2   -0.212109988759509562E+02
   3    0.924752895708858103E+00
   4    0.138810887159615359E+01
   5    0.883795080970992131E-02
   6    0.180335924784407764E+01
   7   -0.163421114838590875E+01
   8   -0.372003248628565500E-01
   9   -0.169477959611794815E+01
  10   -0.132951855501247468E+00
  11    0.690279330528694030E-01
  12   -0.149976557650881609E+00
  13   -0.119723922597461466E+00
  14   -0.102914725787604300E+01

MAP Parameters
Dim No.        Parameter
   1    0.984002042263927290E-01
   2   -0.212006811692663639E+02
   3    0.941283567732279947E+00
   4    0.135844173286252956E+01
   5    0.921318899060467184E-02
   6    0.179952935341813602E+01
   7   -0.160089706516257690E+01
   8   -0.377033616583747275E-01
   9   -0.177635811947436428E+01
  10   -0.193623298257744714E+00
  11    0.814073743028762287E-01
  12   -0.167080380147057894E+00
  13   -0.109802828983900660E+00
  14   -0.103789714643119058E+01
