         MJD         m       dm     uJy  duJy F  err  chi/N        RA      Dec        x       y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask  uJy_offset
57395.617185 19.766969      NaN    -6.0    15 c    0   0.85 214.24662 32.23513  3567.64 6213.10 3.62 3.46 -82.5 -0.404    19.65 21.58 02a57395o0642c 0xc00800         3.0
57395.632326 19.922338      NaN    -7.0    13 c    0   1.13 214.24662 32.23513  3267.89 5627.20 3.69 3.52 -69.3 -0.395    19.65 21.57 02a57395o0665c 0xc00800         3.0
57395.648346 19.922338      NaN     1.0    13 c    0   1.04 214.24662 32.23513  4110.73 6798.10 3.64 3.46 -88.3 -0.410    19.65 21.57 02a57395o0690c 0xc00800         3.0
57395.664076 19.766969      NaN     2.0    15 c    0   0.93 214.24662 32.23513  4382.88 5055.90 3.62 3.51 -83.6 -0.391    19.52 21.27 02a57395o0715c 0xc00800         3.0
57432.636859 19.841877      NaN   -18.0    14 c    0   0.74 214.24662 32.23513  6724.57 4821.00 3.78 3.64 -89.2 -0.400    19.70 21.80 02a57432o0698c 0xc00800         3.0
57432.639290 20.009244      NaN     1.0    12 c    0   1.02 214.24662 32.23513  6435.70 4241.31 3.73 3.68 -64.8 -0.401    19.71 21.79 02a57432o0702c 0xc00800         3.0
57432.661310 19.631075      NaN   -13.0    17 c    0   0.76 214.24662 32.23513  7650.93 3682.60 3.87 3.75  62.1 -0.403    19.51 21.44 02a57432o0735c 0xc00800         3.0
57432.667424 19.102305      NaN    14.0    24 c    0   0.87 214.24662 32.23513  7465.31 3702.35 3.86 3.74  42.8 -0.408    18.99 20.40 02a57432o0744c 0xc00800         3.0
57450.560859 19.841877      NaN    -8.0    14 c    0   1.53 214.24662 32.23513  3829.76 5745.49 3.63 3.53 -50.3 -0.402    19.52 21.32 02a57450o0659c 0xc00900         3.0
57451.560195 19.841877      NaN   -12.0    14 c    0   0.90 214.24662 32.23513  4052.84 5637.91 3.73 3.54 -50.0 -0.410    19.68 21.69 02a57451o0658c 0xc00800         3.0
57451.582632 19.674510      NaN    10.0    14 c    0   1.22 214.24662 32.23513  4348.84 6222.14 3.60 3.42 -62.6 -0.417    19.66 21.58 02a57451o0696c 0xc00800         3.0
57451.607336 19.841877      NaN   -15.0    14 c    0   1.02 214.24662 32.23513  7488.42 3904.96 3.65 3.47  68.0 -0.428    19.60 21.47 02a57451o0736c 0xc00800         3.0
57451.613494 19.241693      NaN    34.0    14 c    0   1.24 214.24662 32.23513  7568.56 3848.76 3.66 3.51  66.0 -0.422    19.58 21.45 02a57451o0746c 0xc00800         3.0
57455.561726 18.382935      NaN     8.0    52 c    0   0.87 214.24662 32.23513  4042.76 5792.76 3.65 3.48 -54.3 -0.421    18.19 20.03 02a57455o0634c 0xc00800         3.0
57455.562687 18.757738      NaN  -104.0    38 c    0   1.20 214.24662 32.23513  4333.85 6375.27 3.65 3.49 -67.9 -0.409    18.42 20.29 02a57455o0636c 0xc00900         3.0
57455.589847 19.569016      NaN   -20.0    18 c    0   1.49 214.24662 32.23513  7490.57 3748.31 3.76 3.64  59.6 -0.410    19.18 21.17 02a57455o0675c 0xc00800         3.0
57455.617725 19.841877      NaN   -10.0    14 c    0   1.01 214.24662 32.23513  7565.73 3849.39 3.71 3.57  69.7 -0.420    19.69 21.78 02a57455o0720c 0xc00800         3.0
57479.489376 19.472870      NaN    20.0    14 c    0   1.07 214.24662 32.23513  6465.82 5217.06 4.10 3.72   3.2 -0.389    19.56 21.63 02a57479o0486c 0xc00800         3.0
