Nested Sampling Global Log-Evidence           :   -0.195388588753305328E+02  +/-    0.383361029562500122E+00
Nested Importance Sampling Global Log-Evidence:   -0.245301319527864656E+02  +/-    0.419878332289900652E-01

Dim No.       Mean        Sigma
   1    0.114763505527214288E+00    0.367429804014985789E-01
   2   -0.192210565110109322E+02    0.423492316683588932E+01
   3    0.116418311342646330E+01    0.151239176548170040E+00
   4    0.114879637881467422E+01    0.284763431826020319E+00
   5    0.985886447393797063E-02    0.319992865603967169E-02
   6    0.180238788733044597E+01    0.488940627452290819E-01
   7   -0.167109753183241438E+01    0.457030985550097468E+00
   8   -0.597710948642932727E-01    0.511335309100322474E-01
   9   -0.311780384176940473E+01    0.349210681555143854E+01
  10   -0.102713814067506265E+00    0.151101745596556175E+00
  11   -0.667716815083502224E-01    0.150616795651216717E+00
  12   -0.173184662317206250E+00    0.198601005492654470E+00
  13   -0.100068556288890165E+00    0.732802113540411831E-01
  14   -0.106432113979571130E+01    0.503163015874263583E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.112443660988591834E+00
   2   -0.215267024969916818E+02
   3    0.138405059406366648E+01
   4    0.127010050688629894E+01
   5    0.326379495391716616E-02
   6    0.176856977140929694E+01
   7   -0.184214200570931452E+01
   8   -0.695161999612663173E-02
   9   -0.134628061741036342E+01
  10    0.747191440080848257E-01
  11    0.412845734073501378E-01
  12    0.161060216961964514E+00
  13   -0.132433469590521602E+00
  14   -0.104012862888319946E+01

MAP Parameters
Dim No.        Parameter
   1    0.112443660988591834E+00
   2   -0.215267024969916818E+02
   3    0.138405059406366648E+01
   4    0.127010050688629894E+01
   5    0.326379495391716616E-02
   6    0.176856977140929694E+01
   7   -0.184214200570931452E+01
   8   -0.695161999612663173E-02
   9   -0.134628061741036342E+01
  10    0.747191440080848257E-01
  11    0.412845734073501378E-01
  12    0.161060216961964514E+00
  13   -0.132433469590521602E+00
  14   -0.104012862888319946E+01
