Nested Sampling Global Log-Evidence           :   -0.553732637643237524E+01  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.554720410863188018E+01  +/-    0.196800923951188835E-02

Dim No.       Mean        Sigma
   1    0.667696817764320827E-01    0.738825897505072677E-03
   2   -0.150955649019181894E+02    0.791226485913370386E-01
   3    0.898474528262784733E+00    0.374285162585630401E-02
   4    0.241431253093317943E+01    0.526637319452130104E-01
   5    0.550505785386964409E-02    0.233500932841035541E-04
   6    0.151255822330936551E+01    0.357404889148927526E-01
   7   -0.176346442801933123E+01    0.140544350724471134E+00
   8   -0.215919936754375041E+00    0.118291305843542713E-02
   9   -0.405390518070800732E+00    0.543833456303471768E-01
  10   -0.381177751618041905E+00    0.293263806415902792E-02
  11    0.628883861495109359E-01    0.133358720638810102E-01
  12    0.904033783011752023E-01    0.187191817511254076E-02
  13   -0.222773064511662150E+00    0.365042710006643900E-01
  14   -0.106197404683089980E+01    0.340832980815587759E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.687960743587437418E-01
   2   -0.151291045676239051E+02
   3    0.900799304176412852E+00
   4    0.239087725726484734E+01
   5    0.554222855795718367E-02
   6    0.151890632705755779E+01
   7   -0.179958427081705485E+01
   8   -0.215381945244460637E+00
   9   -0.390056594446037741E+00
  10   -0.381094345864266271E+00
  11    0.713693909501547930E-01
  12    0.925835743898670155E-01
  13   -0.251138948189333799E+00
  14   -0.105765046051345157E+01

MAP Parameters
Dim No.        Parameter
   1    0.667521202914259926E-01
   2   -0.149210630036773981E+02
   3    0.894302783021204695E+00
   4    0.237902725912770396E+01
   5    0.548685187271354645E-02
   6    0.144110414543033682E+01
   7   -0.158785449128715883E+01
   8   -0.216978369630226625E+00
   9   -0.402589390339464337E+00
  10   -0.383612418104162411E+00
  11    0.780815763473431956E-01
  12    0.910331636695566049E-01
  13   -0.234819885850535676E+00
  14   -0.106286686525908181E+01
