         MJD         m       dm      uJy    duJy   F  err  chi/N       RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask
57300.397736 17.069016      NaN    -60.0   180.0   o  0.0   1.09 25.72158 31.48238  3933.26  7363.89 3.69 3.07 -73.9 -0.609    18.80 20.61 02a57300o0569o 0xc00802
57300.418452 16.636860      NaN   -274.0   268.0   o  0.0   1.00 25.72158 31.48238  3940.19  7366.74 3.62 3.00 -76.9 -0.710    18.79 20.56 02a57300o0633o 0xc00802
57302.396060 19.401649      NaN     -1.0    21.0   o  0.0   1.11 25.72158 31.48238  3955.37  7368.46 4.10 3.49 -59.5 -0.478    19.09 20.86 02a57302o0323o 0xc00800
57302.419573 19.063754      NaN     14.0    24.0   o  0.0   0.89 25.72158 31.48238  3952.67  7373.76 3.99 3.38 -63.6 -0.491    19.14 20.90 02a57302o0359o 0xc00800
57302.435621 18.889197      NaN     35.0    22.0   o  0.0   0.85 25.72158 31.48238  5429.75  5930.20 3.85 3.32 -67.9 -0.479    19.17 20.91 02a57302o0384o 0xc00800
57302.458577 18.967180      NaN     25.0    23.0   o  0.0   0.88 25.72158 31.48238  5431.01  5936.67 3.77 3.31 -67.6 -0.484    19.21 20.96 02a57302o0419o 0xc00a00
57319.323019 18.534680      NaN     26.0    38.0   o  0.0   1.13 25.72158 31.48238  3964.60  7377.03 4.15 2.96 -75.7 -0.448    18.33 19.49 02a57319o0218o 0xc00800
57319.348796 18.649074      NaN    -28.0    42.0   o  0.0   1.01 25.72158 31.48238  3965.39  7382.22 4.13 3.08 -74.7 -0.433    18.40 19.59 02a57319o0256o 0xc00800
57319.372141 18.273950      NaN     70.0    36.0   o  0.0   1.01 25.72158 31.48238  5441.32  5942.66 3.93 3.05 -76.2 -0.479    18.47 19.65 02a57319o0288o 0xc00800
57319.389241 18.349730      NaN     58.0    36.0   o  0.0   0.89 25.72158 31.48238  5443.28  5946.88 3.87 3.06 -75.4 -0.489    18.51 19.69 02a57319o0312o 0xc00800
57324.373427 18.526952      NaN    -12.0    47.0   o  0.0   1.18 25.72158 31.48238  3995.76  7399.16 4.26 3.33 -68.5 -0.468    18.21 19.18 02a57324o0310o 0xc00800
57324.389232 18.598565      NaN     -4.0    44.0   o  0.0   1.03 25.72158 31.48238  3996.83  7409.08 4.23 3.34 -70.2 -0.465    18.21 19.10 02a57324o0333o 0xc00900
57324.410596 18.220396      NaN     46.0    47.0   o  0.0   0.92 25.72158 31.48238  5253.47  4706.87 4.15 3.71 -45.5 -0.519    18.24 19.21 02a57324o0366o 0xc00800
57324.434552 18.237955      NaN     61.0    41.0   o  0.0   1.45 25.72158 31.48238  5251.40  4705.92 4.30 3.75 -53.1 -0.524    18.26 19.25 02a57324o0401o 0xc00800
57327.415267 18.640491      NaN     37.0    30.0   o  0.0   1.48 25.72158 31.48238  6755.74  3270.56 4.61 4.06  -4.2 -0.484    18.72 20.19 02a57327o0346o 0xc00800
57327.442085 18.910912      NaN     -8.0    33.0   o  0.0   1.24 25.72158 31.48238  6746.86  3272.14 4.64 3.89 -11.4 -0.502    18.71 20.14 02a57327o0384o 0xc00800
57327.484222 18.806434      NaN     19.0    30.0   o  0.0   1.57 25.72158 31.48238  5263.43  4721.14 4.17 3.64 -46.9 -0.530    18.66 20.06 02a57327o0445o 0xc00800
57327.515898 18.191747      NaN     75.0    39.0   o  0.0   0.89 25.72158 31.48238  5262.83  4722.98 4.21 3.74 -45.6 -0.514    18.56 19.90 02a57327o0489o 0xc00800
57362.325678 19.256669 0.331753     72.0    22.0   o  0.0   1.33 25.72158 31.48238  7190.06  2784.41 3.88 3.62  11.2 -0.481    19.27 21.00 02a57362o0204o 0xc00900
57362.330918 18.729535      NaN     54.0    21.0   o  0.0   1.40 25.72158 31.48238  7484.02  3373.12 3.85 3.75  14.7 -0.454    19.24 21.00 02a57362o0211o 0xc00800
57362.362459 18.786693      NaN     42.0    23.0   o  0.0   1.53 25.72158 31.48238  6591.83  2206.41 4.43 3.92  -7.2 -0.445    19.20 21.02 02a57362o0255o 0xc00800
57362.380869 18.878500      NaN     39.0    21.0   o  0.0   1.46 25.72158 31.48238  6284.21  3957.82 3.90 3.76 -17.9 -0.424    19.22 21.02 02a57362o0280o 0xc00800
57363.332483 18.729535      NaN     54.0    21.0   o  0.0   1.61 25.72158 31.48238  7193.59  2787.04 3.65 3.55  -8.8 -0.477    19.17 20.80 02a57363o0181o 0xc00800
57363.336987 18.900000      NaN     40.0    20.0   o  0.0   1.28 25.72158 31.48238  7487.98  3375.91 3.72 3.62  47.4 -0.443    19.17 20.83 02a57363o0188o 0xc00800
57363.356702 19.038793 0.259096     88.0    21.0   o  0.0   1.44 25.72158 31.48238  6596.26  2206.56 3.83 3.46  -1.2 -0.482    19.22 20.86 02a57363o0217o 0xc00b00
57363.385078 18.836735      NaN     52.0    18.0   o  0.0   1.16 25.72158 31.48238  6280.27  3960.04 3.64 3.59 -49.1 -0.433    19.24 20.98 02a57363o0258o 0xc00a00
57364.305479 19.089302      NaN     24.0    20.0   o  0.0   1.49 25.72158 31.48238  7197.39  2786.48 3.81 3.58   8.7 -0.443    19.12 20.70 02a57364o0217o 0xc00800
57364.320234 19.241693      NaN     10.0    21.0   o  0.0   1.52 25.72158 31.48238  7488.53  3374.25 3.57 3.51  45.8 -0.448    19.15 20.70 02a57364o0240o 0xc00800
57364.327980 19.287255 0.310210     70.0    20.0   o  0.0   1.45 25.72158 31.48238  6596.79  2201.01 3.73 3.48  -6.3 -0.477    19.18 20.74 02a57364o0251o 0xc00a00
57364.354543 19.115465      NaN     25.0    19.0   o  0.0   1.14 25.72158 31.48238  6284.47  3945.77 3.48 3.40  86.6 -0.445    19.19 20.75 02a57364o0288o 0xc00800
57365.323766 19.401649 0.344678     63.0    20.0   o  0.0   1.15 25.72158 31.48238  7189.18  2790.32 3.67 3.53  10.7 -0.465    19.23 20.85 02a57365o0248o 0xc00900
57365.341827 18.910912      NaN     39.0    20.0   o  0.0   1.17 25.72158 31.48238  7479.57  3378.99 3.60 3.56  77.8 -0.448    19.26 20.93 02a57365o0277o 0xc00800
57365.357401 19.063754      NaN     11.0    25.0   o  0.0   0.84 25.72158 31.48238  6589.48  2209.84 3.92 3.52  -3.3 -0.460    19.25 20.89 02a57365o0302o 0xc00800
57365.374261 19.089302      NaN     21.0    21.0   o  0.0   0.89 25.72158 31.48238  6281.07  3961.45 3.61 3.56 -64.6 -0.432    19.22 20.90 02a57365o0329o 0xc00b00
57384.280742 18.786693      NaN     33.0    26.0   o  0.0   1.03 25.72158 31.48238  7045.55  2997.43 3.74 3.65 -85.0 -0.452    18.96 20.41 02a57384o0125o 0xc00800
57384.297110 18.826541      NaN     26.0    27.0   o  0.0   1.01 25.72158 31.48238  7336.65  3583.64 3.71 3.47  84.9 -0.442    18.86 20.19 02a57384o0150o 0xc00800
57384.313162 18.786693      NaN     24.0    29.0   o  0.0   1.05 25.72158 31.48238  6445.79  2412.00 3.70 3.65 -33.4 -0.459    18.81 20.13 02a57384o0175o 0xc00800
