Nested Sampling Global Log-Evidence           :   -0.171385178480114142E+01  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.207742121243526778E+01  +/-    0.417006190443756433E-01

Dim No.       Mean        Sigma
   1    0.100342408535966432E+00    0.975865838965806246E-03
   2   -0.118242235542264780E+02    0.224709975876693696E+00
   3    0.470200233929035483E+00    0.928316868243982407E-01
   4    0.141132897345305519E+01    0.688741012460982252E-02
   5    0.769694188725471469E-02    0.183293079817069385E-03
   6    0.182393185393967450E+01    0.210582768660606432E-02
   7   -0.178642347531996593E+01    0.500115267491701154E-01
   8   -0.724544670335403734E-01    0.102132633858597623E-02
   9   -0.219360693568777432E+01    0.135051708785775576E+00
  10   -0.226480425179392320E+00    0.154032313129965435E-01
  11    0.138026586804123079E-02    0.613990652263113248E-02
  12   -0.243380001345187252E+00    0.100141473599773979E-01
  13   -0.100086551298816856E+00    0.290114939944652143E-02
  14   -0.108396497331442232E+01    0.643307421292116204E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.101079198374975990E+00
   2   -0.118424802408782437E+02
   3    0.333643604734677857E+00
   4    0.141933083498396440E+01
   5    0.752132561219066072E-02
   6    0.182075707762974837E+01
   7   -0.183346805475791652E+01
   8   -0.718050248683934356E-01
   9   -0.213752295176019702E+01
  10   -0.200611639593860497E+00
  11    0.104249439118598111E-02
  12   -0.227673885023867290E+00
  13   -0.998040872919776362E-01
  14   -0.108109488510797580E+01

MAP Parameters
Dim No.        Parameter
   1    0.992478444748188804E-01
   2   -0.117763576907348693E+02
   3    0.466854556864381320E+00
   4    0.140388919104871546E+01
   5    0.787254431484129234E-02
   6    0.182401730794325423E+01
   7   -0.177047702034387155E+01
   8   -0.737375769899006189E-01
   9   -0.224604098238372973E+01
  10   -0.217072458538120711E+00
  11    0.558805770524345088E-02
  12   -0.239565544678843723E+00
  13   -0.100861336209311328E+00
  14   -0.109537584207769068E+01
