Nested Sampling Global Log-Evidence           :   -0.102816000234955723E+03  +/-    0.369488657296186740E+00
Nested Importance Sampling Global Log-Evidence:   -0.107797198425411679E+03  +/-    0.664354748256484745E-01

Dim No.       Mean        Sigma
   1    0.894434397254081498E-01    0.506179130196367233E-01
   2   -0.379472106586171307E+02    0.535909828291741519E+01
   3    0.721389254383136391E+00    0.381365938713571218E+00
   4    0.628386799677213781E+00    0.235504832287849242E+00
   5    0.843426505081501347E-02    0.325641418682649222E-02
   6    0.549628746865448381E+00    0.213593876394810867E+00
   7   -0.156514783546915792E+01    0.358972597803360882E+00
   8   -0.103217959158472317E+00    0.886795750221124335E-01
   9   -0.376182944128065744E+01    0.340547955298077820E+01
  10   -0.120227589688692293E+00    0.157980561676457354E+00
  11   -0.818131896635029138E-01    0.139682580199160522E+00
  12   -0.208249639800008851E+00    0.210289872149789975E+00
  13   -0.175063785870245514E+00    0.176546854636375289E+00
  14   -0.106676042355846068E+01    0.488443300318089635E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.294681766530145994E-01
   2   -0.337596930049594022E+02
   3    0.675787100088850345E+00
   4    0.539601517549337495E+00
   5    0.720332601568985688E-02
   6    0.212138764875674957E+00
   7   -0.114861960727106283E+01
   8   -0.139993042555983827E+00
   9   -0.513037996047392042E+01
  10    0.951640321757853125E-01
  11   -0.655426301856009558E-02
  12   -0.279356141679245995E+00
  13    0.417325134942904852E+00
  14   -0.104508292329761066E+01

MAP Parameters
Dim No.        Parameter
   1    0.697053833617303220E-02
   2   -0.428731774964319854E+02
   3    0.101250998621656874E+01
   4    0.686131177322421237E+00
   5    0.971689114028489662E-02
   6    0.879742141864797045E+00
   7   -0.121601954035424398E+01
   8   -0.162359614377507983E+00
   9   -0.298864154419071903E+01
  10   -0.147516269174512937E+00
  11   -0.253977143470676126E+00
  12   -0.582462299781253856E+00
  13   -0.984753024745764205E-01
  14   -0.102064770972838170E+01
