Nested Sampling Global Log-Evidence           :   -0.353188712771323354E+01  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.396906445540195918E+01  +/-    0.537345167951778016E-01

Dim No.       Mean        Sigma
   1    0.345010617355757720E+00    0.649919579252835819E-02
   2    0.139268571554949205E+01    0.246774393178074758E+00
   3    0.450210685315383607E+00    0.292364236027887157E-01
   4    0.198193342238560000E+01    0.626545122002084426E-01
   5    0.415108984944631554E-02    0.971734835328803338E-03
   6    0.195861772256580968E+01    0.236296464667293572E-01
   7   -0.171913538265846633E+01    0.250953001100073410E-01
   8    0.237253736133011345E+00    0.626210345461810161E-02
   9    0.400438597760360704E+01    0.737421744085648312E+00
  10   -0.950148000510171731E-01    0.174831382741888128E-01
  11    0.450224085067510438E-01    0.114098216038999462E-01
  12   -0.783137357445167770E+00    0.332772016980053195E-01
  13   -0.107956175750769517E+00    0.219717948836173661E-01
  14   -0.107053182536034930E+01    0.532954818950483883E-02

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.360108791631878866E+00
   2    0.148185213564718055E+01
   3    0.491980949069052209E+00
   4    0.193572807281585413E+01
   5    0.383775957431506040E-02
   6    0.196763471537531043E+01
   7   -0.174012556624296200E+01
   8    0.246980765479830028E+00
   9    0.520773934575885633E+01
  10   -0.134280626115323903E+00
  11    0.400037930061995645E-01
  12   -0.791313541445615831E+00
  13   -0.130953030536240550E+00
  14   -0.107281839451024985E+01

MAP Parameters
Dim No.        Parameter
   1    0.340996284161299901E+00
   2    0.146949616247411630E+01
   3    0.436895190971305525E+00
   4    0.202222320734397920E+01
   5    0.552755815453994694E-02
   6    0.197374493394537631E+01
   7   -0.168955646209733024E+01
   8    0.228722368251643243E+00
   9    0.383102505248134628E+01
  10   -0.109355742010326315E+00
  11    0.589079351090557035E-01
  12   -0.783997061428158504E+00
  13   -0.122826448458958279E+00
  14   -0.106844771953013451E+01
