Nested Sampling Global Log-Evidence           :   -0.274227905660469418E+01  +/-                         NaN
Nested Importance Sampling Global Log-Evidence:   -0.345306825475501444E+01  +/-    0.102953539645814232E+00

Dim No.       Mean        Sigma
   1    0.771555396777096336E-01    0.405637386272083168E-02
   2   -0.147666619487102064E+02    0.770215455018388950E+00
   3    0.796669308954017108E+00    0.274534748005069405E-01
   4    0.126773848334624173E+01    0.171280475210142218E-01
   5    0.882224868197731792E-02    0.315879939031735537E-03
   6    0.218959792538337616E+01    0.674789309062300696E-02
   7   -0.152836569291080071E+01    0.118043418602522723E+00
   8   -0.130126361401258411E+00    0.418242240699893356E-02
   9    0.659398290433611672E-01    0.670540387128255144E+00
  10   -0.122526689258768240E-02    0.425543041125399646E-01
  11    0.101578907604103989E-01    0.523731923785195203E-01
  12   -0.267428789549295665E+00    0.744700304130786889E-01
  13   -0.205408843015504078E+00    0.875569057586570582E-02
  14   -0.107597112431322972E+01    0.139234387340556372E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.768439360422576989E-01
   2   -0.145917095168397424E+02
   3    0.793568401047125338E+00
   4    0.129298238746113925E+01
   5    0.917163562714845039E-02
   6    0.218891017774270180E+01
   7   -0.191317696386976976E+01
   8   -0.128843112359827039E+00
   9    0.665501259433198600E+00
  10   -0.184515024962751198E-01
  11   -0.276300199572331734E-01
  12   -0.268781016116388660E+00
  13   -0.211316988395169519E+00
  14   -0.107253419583455845E+01

MAP Parameters
Dim No.        Parameter
   1    0.806390760758640690E-01
   2   -0.128864018284279442E+02
   3    0.792552203429978674E+00
   4    0.126675824743849930E+01
   5    0.863552671731231472E-02
   6    0.219573720541631445E+01
   7   -0.153688340947053859E+01
   8   -0.128339616525242006E+00
   9   -0.244587020234655839E+00
  10   -0.373316584756750725E-01
  11    0.535811064046138544E-02
  12   -0.311379478068033066E+00
  13   -0.197630871606919001E+00
  14   -0.103971157026978722E+01
