Nested Sampling Global Log-Evidence           :   -0.216134058394881663E+02  +/-    0.418648760533834763E+00
Nested Importance Sampling Global Log-Evidence:   -0.269621621881592013E+02  +/-    0.428995029795322530E-01

Dim No.       Mean        Sigma
   1    0.105106572547957869E+00    0.211076020469367839E-01
   2   -0.300321563611075142E+02    0.637188692563819004E+01
   3    0.165084808369695302E+01    0.122037236430850807E+00
   4    0.100887373767248145E+01    0.308696509275219022E+00
   5    0.122186853021177509E-01    0.414720146102387586E-02
   6    0.177772697663801171E+01    0.688159461300790060E-01
   7   -0.162798142595838402E+01    0.341623679898537702E+00
   8   -0.179064558180064347E-02    0.539483340362614389E-01
   9   -0.512870084193991449E+01    0.405431270715174552E+01
  10   -0.395856133035662888E-01    0.135810714514758124E+00
  11   -0.606972941528722554E-01    0.137088386298612280E+00
  12   -0.176791274878866339E+00    0.208886724077665814E+00
  13   -0.155351098100000806E+00    0.941257837964924599E-01
  14   -0.105530069221284095E+01    0.554062569906114549E-01

Maximum Likelihood Parameters
Dim No.        Parameter
   1    0.124700185563963437E+00
   2   -0.386597318333404871E+02
   3    0.156674719239028359E+01
   4    0.113969433770867101E+01
   5    0.133082513135148808E-01
   6    0.176781516847202003E+01
   7   -0.185894296980525708E+01
   8   -0.408608669327592544E-02
   9    0.192895171342008931E+01
  10    0.268762250889346965E-01
  11   -0.219381038801686828E+00
  12   -0.154906653321131932E+00
  13   -0.159223553457557315E+00
  14   -0.103229667675243375E+01

MAP Parameters
Dim No.        Parameter
   1    0.124700185563963437E+00
   2   -0.386597318333404871E+02
   3    0.156674719239028359E+01
   4    0.113969433770867101E+01
   5    0.133082513135148808E-01
   6    0.176781516847202003E+01
   7   -0.185894296980525708E+01
   8   -0.408608669327592544E-02
   9    0.192895171342008931E+01
  10    0.268762250889346965E-01
  11   -0.219381038801686828E+00
  12   -0.154906653321131932E+00
  13   -0.159223553457557315E+00
  14   -0.103229667675243375E+01
